from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5814268;5931307;254;17766;80;51;18023;60;52;21823;60;51;21823;38;21831;32;21356;21
5816065;5931307;446;31238;132;84;31312;115;95;33392;128;95;33392;60;39644;51;39632;33
5816068;5931307;436;30527;126;80;30379;98;85;32681;128;85;32681;59;38952;50;38940;33
5816069;5931307;439;30739;127;81;30108;111;88;32893;128;88;32893;59;38270;50;38259;33
5816070;5931307;426;29818;127;81;30041;87;73;31643;117;78;31871;59;38266;50;38255;33
5816071;5931307;426;29813;128;81;30134;87;74;31698;117;79;31926;60;38110;50;38099;33
5816072;5931307;427;29905;123;78;29105;89;76;31791;117;81;32018;60;37283;50;37272;33
5816073;5931307;412;28875;123;78;29105;93;80;32083;117;85;32311;60;37146;50;37135;33
5816074;5931307;407;28517;119;75;28576;114;94;33283;128;94;33283;59;36804;50;36793;32
5816075;5931307;422;29562;122;78;29740;152;132;35838;154;130;35838;61;36949;52;36937;34
5816099;5931307;341;23884;100;63;23983;73;56;24582;73;60;24582;46;28560;40;28560;25
5816100;5931307;326;22816;99;63;23563;65;48;24021;63;52;24021;44;27643;39;27643;24
5816101;5931307;325;22732;99;63;23563;72;53;24411;70;57;24411;44;27672;39;27672;24
5816102;5931307;325;22726;96;61;22954;72;54;23440;70;57;23440;44;27182;39;27182;24
5816103;5931307;324;22658;96;61;22954;69;54;23410;87;66;23536;44;27742;39;27742;24
5816104;5931307;320;22389;95;60;22580;65;50;23140;76;62;23267;44;27491;38;27491;23
5816105;5931307;320;22400;95;60;22580;65;50;23152;76;62;23278;43;26973;38;26973;23
5816106;5931307;323;22602;98;62;22998;69;53;23354;87;65;23480;44;27577;39;27577;24
5816107;5931307;328;22945;98;62;22998;74;58;23696;87;70;23823;45;27967;40;27967;24
5816108;5931307;331;23145;98;62;22572;96;82;24914;96;85;24914;45;28075;40;28075;25
5816109;5931307;328;22950;98;62;22572;90;79;24719;96;82;24719;47;28867;41;28867;26
5816110;5931307;331;23179;98;62;22557;96;83;24948;96;86;24948;47;29108;41;29108;26
5816111;5931307;332;23206;99;62;22006;103;83;25333;103;93;25460;48;29575;42;29575;26
5816112;5931307;330;23086;99;62;22006;108;86;29988;113;95;28162;49;29968;43;29968;27
5816113;5931307;325;22720;94;59;21102;86;66;27530;105;76;34649;49;30071;42;28294;27
5816114;5931307;320;22420;94;59;21102;83;63;27054;99;73;34172;49;29628;42;27852;27
5816115;5931307;317;22160;92;58;20737;83;64;27068;96;74;34186;49;29354;42;27577;27
5816116;5931307;317;22167;92;59;20765;83;64;26844;96;75;33962;49;29581;42;27804;27
5816117;5931307;320;22414;92;59;20765;88;67;27090;99;78;34209;49;29571;42;27794;27
5816118;5931307;320;22389;94;59;20909;99;84;27107;100;90;26274;49;29354;42;27577;27
5816119;5931307;320;22416;94;59;20909;99;84;27134;100;90;26301;49;29899;42;28123;27
5816120;5931307;341;23890;94;59;20909;122;102;27769;122;108;28710;49;31336;42;29560;27
5816121;5931307;339;23756;108;68;22164;120;100;27635;117;106;28576;52;31207;45;29431;30
5816122;5931307;334;23356;108;69;22187;109;95;27236;110;100;28177;52;30500;45;28724;30
5816123;5931307;333;23341;106;67;21904;109;94;27220;110;100;28162;52;30736;45;28960;30
5816124;5931307;334;23413;108;68;22205;112;95;27293;111;101;28234;52;30825;45;29048;30
5816125;5931307;333;23284;108;68;22205;144;130;31100;135;115;31438;53;29445;46;29445;31
5816126;5931307;330;23131;108;68;22205;137;128;30948;134;113;31286;53;29540;46;29540;31
5816127;5931307;324;22696;91;57;20943;132;122;30513;130;106;30851;49;29327;42;29327;28
5816152;5931307;251;17544;76;48;17969;67;59;24792;74;58;24792;37;24360;32;24361;20
5816153;5931307;261;18298;77;49;18142;74;56;20772;70;53;20772;38;25161;32;25163;21
5816154;5931307;258;18082;83;53;18525;67;53;20556;63;50;20556;41;24731;35;22148;23
5816155;5931307;259;18162;83;53;18525;69;54;20636;67;51;20636;41;24828;35;22246;23
5816156;5931307;287;20059;84;53;20020;80;69;26152;86;68;26152;40;25841;34;25843;22
5816157;5931307;285;19984;82;52;19835;76;68;26076;86;67;26076;39;25802;34;25804;22
5816158;5931307;255;17864;84;53;18040;73;64;20743;68;54;20743;40;21652;34;21550;23
5816159;5931307;255;17825;84;53;18040;73;63;20704;67;53;20704;40;21602;34;21501;23
5816160;5931307;255;17824;83;52;18326;73;63;20703;67;53;20703;41;21658;35;21557;23
5816161;5931307;260;18169;81;51;17986;76;64;21048;72;58;21048;41;21531;35;21429;23
5816162;5931307;252;17613;80;51;17767;62;52;20188;61;42;20188;39;21137;33;21035;22
5816163;5931307;252;17625;81;51;17905;62;51;20529;61;41;20529;39;21248;33;21146;22
5816164;5931307;252;17660;80;51;17806;62;50;20511;59;40;20511;39;21837;33;21362;22
5816165;5931307;251;17597;79;50;17707;59;49;20886;63;44;20741;38;21611;32;21136;21
5816166;5931307;250;17511;80;51;17824;61;51;21040;64;56;20805;38;21546;32;21071;21
5816167;5931307;249;17408;79;50;17708;59;51;21788;60;54;19950;37;21702;32;21227;21
5817963;5931307;451;31558;134;85;31029;115;100;33712;134;100;33712;70;40010;60;39998;41
5817964;5931307;447;31291;134;85;31029;115;96;33445;128;96;33445;60;39798;51;39787;34
5817965;5931307;445;31128;131;83;31123;115;94;33282;128;94;33282;59;39415;50;39404;33
5817966;5931307;441;30866;130;82;30978;115;90;33019;128;90;33019;60;39301;50;39289;33
5817967;5931307;428;29973;126;80;30243;93;79;32037;117;84;32265;58;38655;49;37743;32
5817968;5931307;427;29906;127;81;30108;87;74;31708;117;79;31936;59;38196;50;38184;33
5817969;5931307;423;29629;125;79;29727;85;70;31431;117;75;31659;59;37996;49;37985;32
5817970;5931307;422;29561;124;79;29473;85;71;31447;117;76;31674;59;37653;50;37641;33
5817971;5931307;415;29045;123;78;29105;87;74;31712;117;79;31940;60;37332;50;37320;33
5817972;5931307;410;28701;122;77;28952;93;79;32012;117;84;32240;59;37001;50;36990;33
5817973;5931307;405;28362;119;75;28468;114;91;33128;128;91;33128;59;36650;50;36638;32
5817974;5931307;403;28223;118;75;28350;113;89;32989;128;89;32989;59;36442;50;36431;32
5817975;5931307;396;27739;122;78;29740;114;91;33128;128;91;33128;58;36120;49;36109;32
5817976;5931307;394;27600;116;73;27665;114;96;35023;132;97;33513;58;35763;49;35752;31
5817977;5931307;393;27493;116;73;27771;113;95;34916;132;101;33768;58;35454;49;35443;31
5817997;5931307;342;23941;100;63;23852;74;57;24638;73;61;24638;46;28629;40;28629;25
5817998;5931307;343;23996;100;63;23983;74;57;24694;76;61;24694;46;28746;40;28746;25
5817999;5931307;325;22748;95;60;22789;67;49;24080;63;53;24080;44;27502;39;27502;24
5818000;5931307;320;22407;94;60;22388;63;50;24174;63;54;24174;44;27231;38;27231;23
5818001;5931307;320;22398;94;60;22388;63;50;23112;63;53;23112;43;27221;38;27221;23
5818002;5931307;320;22402;95;60;22403;65;50;23134;76;62;23261;44;27769;38;27769;23
5818003;5931307;317;22174;95;60;22403;63;46;22907;73;58;23033;44;27090;38;27090;23
5818004;5931307;316;22140;95;60;22300;63;46;22891;73;58;23017;43;26782;38;26782;23
5818005;5931307;319;22359;97;61;22861;65;49;23110;76;61;23236;48;29074;42;29074;26
5818006;5931307;328;22946;97;61;22861;83;71;24135;90;74;24135;46;28008;40;28008;25
5818007;5931307;324;22650;97;61;22717;85;73;24258;93;76;24258;46;28352;40;28352;25
5818008;5931307;328;22984;98;62;22557;90;80;24754;96;83;24754;47;28694;41;28694;25
5818009;5931307;330;23116;99;63;22169;94;82;24907;95;85;24907;47;28965;42;28965;26
5818010;5931307;328;22945;99;62;22006;99;84;29847;97;90;25238;48;29340;42;29340;26
5818011;5931307;326;22854;99;62;22006;106;83;29756;110;92;27930;48;29767;43;29767;27
5818012;5931307;326;22841;99;63;22049;106;83;29743;109;92;27917;49;30152;43;30152;27
5818013;5931307;318;22284;99;63;22049;89;70;27261;99;81;34380;50;29630;42;27853;27
5818014;5931307;315;22029;92;58;20500;85;66;27006;95;77;34124;48;29197;41;27421;27
5818015;5931307;313;21890;92;58;20502;82;63;26799;93;74;33918;48;29238;41;27462;27
5818016;5931307;321;22482;91;58;20487;88;68;27158;102;79;34276;49;29397;42;27621;27
5818017;5931307;316;22087;94;59;20909;97;80;26806;100;85;25972;49;29354;42;27578;27
5818018;5931307;315;22063;94;59;20909;97;79;26781;96;85;25948;49;29295;42;27518;27
5818019;5931307;341;23859;94;59;20909;122;102;27738;121;107;28680;49;29530;42;27754;27
5818020;5931307;338;23676;108;68;22164;120;99;27555;116;105;28497;52;29978;45;28201;30
5818021;5931307;334;23409;108;68;22164;112;95;27289;111;101;28230;52;30386;45;28610;30
5818022;5931307;330;23073;105;66;21654;103;91;26952;108;96;27893;51;30452;44;28676;30
5818023;5931307;332;23268;108;68;22205;108;93;27148;110;99;28089;52;30678;45;28902;30
5818024;5931307;336;23501;108;68;22205;114;97;27380;111;102;28321;52;29574;45;29574;30
5818025;5931307;302;21134;91;57;20893;94;75;30570;95;78;30570;48;29484;42;29484;28
5818026;5931307;301;21038;91;57;20943;94;74;30471;93;77;30471;49;29475;42;29480;28
5818027;5931307;326;22835;91;58;20978;133;124;30652;132;108;30990;49;29284;42;29284;28
5818052;5931307;251;17557;81;52;18341;64;51;20426;62;48;20426;41;24976;35;24978;22
5818053;5931307;254;17759;81;51;18299;62;49;20233;58;46;20233;41;24572;35;21990;22
5818054;5931307;257;17974;83;53;18525;67;52;20448;62;49;20448;41;24775;35;22192;22
5818055;5931307;290;20308;83;53;19972;83;71;26401;94;73;24012;40;26038;34;26039;22
5818056;5931307;290;20325;83;53;19972;83;71;26418;94;73;24028;40;26189;34;26191;22
5818057;5931307;253;17732;84;53;18040;71;62;20610;66;52;20610;40;21629;34;21527;23
5818058;5931307;250;17524;84;53;18040;68;59;20402;65;56;20402;40;21472;34;21370;23
5818059;5931307;250;17497;83;52;17925;68;59;20376;65;56;20376;40;21338;34;21237;23
5818060;5931307;251;17555;82;52;17943;68;60;20433;65;57;20433;40;21536;34;21435;23
5818061;5931307;248;17338;80;50;17663;60;48;19913;55;37;19913;38;21000;32;20899;21
5818062;5931307;250;17477;80;51;17642;60;52;20160;60;42;20160;38;21163;33;21061;22
5818063;5931307;246;17245;79;50;17444;61;50;20693;62;55;20024;39;22138;33;21663;22
5818064;5931307;249;17442;79;50;17709;61;50;20996;64;56;20773;37;21537;32;21062;21
5818065;5931307;246;17196;78;49;17392;56;45;19637;60;52;20490;37;21252;31;20777;20
5818066;5931307;248;17376;80;51;17664;55;44;19223;63;48;20230;36;20075;31;20075;20
5818067;5931307;252;17647;80;51;17656;56;46;19323;64;50;20568;35;19883;30;19883;20
5818068;5931307;253;17724;81;51;17911;56;44;19249;65;49;20499;35;20002;30;20002;20
5818069;5931307;256;17954;81;51;17911;58;44;19478;67;53;20728;35;-1;30;-1;20
5818070;5931307;290;20277;89;56;20039;77;69;24013;76;72;24303;-1;-1;-1;-1;-1
5818071;5931307;287;20089;89;56;20088;75;70;24115;74;69;24115;-1;-1;-1;-1;-1
5818072;5931307;277;19383;80;51;19150;62;45;18180;67;45;18180;29;18966;25;18966;16
5819860;5931307;452;31610;134;85;31072;115;100;33764;134;100;33764;61;40118;52;40106;35
5819861;5931307;437;30562;131;83;30669;115;92;33144;128;92;33144;60;39493;51;38286;34
5819862;5931307;433;30336;129;82;30375;111;88;32917;128;88;32917;59;39267;50;38060;33
5819863;5931307;429;30034;128;81;30225;98;84;32615;128;84;32615;59;38896;50;37689;33
5819864;5931307;426;29808;125;79;29996;95;81;32162;117;86;32389;58;38703;49;37496;32
5819865;5931307;423;29643;124;79;29825;87;73;31646;117;78;31874;58;38203;49;38191;32
5819866;5931307;424;29688;124;79;29833;87;71;31490;117;76;31717;59;37981;50;37970;33
5819867;5931307;421;29445;123;78;29754;85;70;31421;117;75;31649;59;37559;50;37548;33
5819868;5931307;426;29787;124;78;29870;87;73;31272;117;78;31500;60;37479;51;37467;33
5819869;5931307;410;28703;120;76;28621;102;86;32718;128;86;32718;59;36952;50;36941;32
5819870;5931307;405;28340;119;75;28468;98;84;32630;128;84;32630;59;36675;50;36664;32
5819871;5931307;403;28176;118;74;28226;105;88;32871;128;88;32871;58;36449;49;36438;32
5819872;5931307;402;28148;116;73;27771;114;91;33093;128;91;33093;58;36385;49;36374;32
5819873;5931307;394;27610;116;73;27771;114;97;35033;132;97;33510;58;35719;49;35708;32
5819874;5931307;388;27150;115;73;27421;113;92;34738;132;100;33696;57;35800;48;35789;31
5819875;5931307;405;28338;119;75;28402;138;117;34613;143;113;34613;58;36166;50;36155;32
5819876;5931307;406;28408;119;75;28440;138;118;34684;143;114;34684;57;34794;50;34782;32
5819893;5931307;347;24296;100;63;23852;76;62;24993;87;66;24993;46;29073;41;29073;26
5819894;5931307;348;24360;95;60;22789;76;63;25058;87;67;25058;46;28679;41;28679;26
5819895;5931307;326;22785;95;60;22789;73;56;23584;73;59;23584;45;28741;40;28741;24
5819896;5931307;322;22570;95;60;22789;72;53;23369;70;56;23369;45;27431;39;27431;24
5819897;5931307;319;22364;95;60;22601;65;50;23163;63;53;23163;44;27134;39;27134;24
5819898;5931307;318;22254;94;60;22388;61;47;22968;63;50;22968;43;27076;38;27076;23
5819899;5931307;316;22126;94;60;22116;61;46;22841;62;49;22841;43;26924;38;26924;23
5819900;5931307;319;22297;95;60;22403;65;48;23030;73;60;23156;44;27122;38;27122;23
5819901;5931307;312;21828;95;60;22300;58;48;23011;63;54;22714;42;26585;37;26585;22
5819902;5931307;320;22383;97;61;22861;65;50;23134;76;62;23261;48;29101;42;29101;26
5819903;5931307;322;22530;97;61;22861;90;79;24706;96;82;24706;47;28791;41;28791;26
5819904;5931307;319;22348;96;61;22451;87;76;24489;93;79;24489;47;28717;41;28717;25
5819905;5931307;324;22672;100;64;22455;89;78;24631;93;81;24631;48;29326;42;29326;26
5819906;5931307;331;23147;100;64;22455;98;85;25137;97;88;25137;48;29325;42;29325;26
5819907;5931307;325;22763;98;62;21726;101;82;29665;99;91;27839;48;29281;42;29281;26
5819908;5931307;323;22589;98;62;21726;103;79;29491;101;88;27665;48;29631;42;29631;26
5819909;5931307;324;22661;94;60;21047;106;80;29563;108;89;27737;50;30071;43;30071;27
5819910;5931307;318;22271;94;60;21047;89;69;27248;99;80;34366;49;29620;42;27843;27
5819911;5931307;316;22127;91;57;20195;87;67;27104;99;78;34223;48;29204;41;27427;27
5819912;5931307;309;21603;91;57;20195;81;63;26277;92;74;33395;48;28964;41;27188;26
5819913;5931307;311;21780;91;57;20195;83;66;26455;92;77;33573;48;28616;41;26840;26
5819914;5931307;315;22070;90;57;19999;97;79;26788;100;85;25954;48;28769;41;26993;26
5819915;5931307;311;21736;94;59;20909;88;75;26454;92;80;25621;48;29150;41;27373;27
5819916;5931307;313;21922;108;68;22164;91;77;26640;95;83;25806;49;29298;42;27522;27
5819917;5931307;326;22841;108;68;22164;100;87;26720;102;88;26720;50;29654;44;27878;29
5819918;5931307;324;22714;105;66;21654;97;85;26594;101;86;26594;51;29949;44;28172;30
5819919;5931307;328;22936;105;66;21654;102;89;26815;102;90;26815;51;30437;44;28660;30
5819920;5931307;333;23329;105;66;21654;108;94;27209;110;100;28150;52;29358;45;29358;30
5819921;5931307;303;21185;100;63;21497;94;76;30620;95;79;30620;49;28760;42;28760;28
5819922;5931307;299;20953;90;57;20842;94;72;30388;91;75;30388;49;29325;42;29325;28
5819923;5931307;297;20762;90;57;20807;86;70;30198;91;73;30198;48;29241;41;29241;28
5819924;5931307;297;20820;90;57;20835;91;70;30244;91;73;30244;48;29363;42;29363;28
5819949;5931307;248;17358;78;49;17393;71;62;21152;73;59;21152;39;24945;33;24946;21
5819950;5931307;254;17814;81;52;18345;64;49;20288;60;46;20288;41;24467;35;21885;22
5819951;5931307;255;17831;81;51;18224;64;49;20052;58;46;20052;40;24482;34;21900;22
5819952;5931307;254;17764;80;51;18031;67;52;19950;61;49;19950;40;24370;34;21787;22
5819953;5931307;252;17653;79;50;17924;71;57;21266;63;51;19834;39;26214;34;26216;22
5819954;5931307;248;17374;81;51;17505;68;56;19555;65;55;19555;39;21179;33;21179;21
5819955;5931307;245;17147;81;51;17506;61;53;19367;60;45;19367;39;21332;33;21230;22
5819956;5931307;245;17168;81;51;17550;59;52;20047;58;44;20047;39;21120;33;21018;22
5819957;5931307;244;17106;80;51;17419;59;53;19985;56;43;19985;39;20978;33;20876;22
5819958;5931307;243;17012;78;49;17308;56;48;19632;54;37;19632;38;20732;32;20630;21
5819959;5931307;246;17205;78;50;17406;61;50;20653;63;54;19984;38;20486;32;20384;21
5819960;5931307;242;16951;77;49;17139;56;45;20346;59;50;19677;37;21194;31;20719;21
5819961;5931307;243;17000;77;49;17252;57;43;20215;61;48;19546;36;21073;31;20598;20
5819962;5931307;241;16852;76;48;17010;56;41;20067;57;46;19398;36;20875;30;20400;20
5819963;5931307;246;17238;79;50;17392;55;38;19115;60;44;19969;35;19908;30;19908;20
5819964;5931307;246;17246;78;50;17403;52;34;18768;56;42;20019;34;19589;29;19589;19
5819965;5931307;248;17385;79;50;17622;54;40;18910;60;45;20194;34;19686;29;19686;20
5819966;5931307;252;17640;80;51;17747;56;43;19164;63;49;20471;35;19985;30;19985;20
5819967;5931307;255;17854;80;51;17747;55;39;18418;57;45;18200;32;19009;27;19009;18
5819968;5931307;271;18976;80;51;18090;61;39;17772;62;39;17772;29;19090;25;19090;16
5819969;5931307;268;18729;80;51;19150;59;35;17525;60;35;17525;34;18622;30;18622;20
5821755;5931307;469;32803;143;91;32978;193;131;34624;188;133;34624;64;40756;54;40596;37
5821756;5931307;445;31164;137;87;31508;115;100;33745;134;100;33745;62;40211;53;39004;35
5821757;5931307;440;30782;137;87;31508;115;95;33363;128;95;33363;62;39658;53;38450;35
5821758;5931307;442;30925;131;83;30669;115;97;33506;134;97;33506;60;39497;51;38290;34
5821759;5931307;430;30086;125;79;29891;98;85;32667;128;85;32667;58;39026;49;37819;32
5821760;5931307;425;29782;125;79;29891;95;80;32136;117;85;32364;58;38661;49;37453;32
5821761;5931307;420;29381;123;78;29604;89;77;31888;117;82;32116;57;37357;48;37129;32
5821762;5931307;426;29818;124;79;29985;87;74;31669;117;79;31896;59;38039;50;38028;33
5821763;5931307;419;29356;122;77;29523;81;67;30823;117;72;31051;59;38202;50;38191;33
5821764;5931307;424;29681;123;78;29634;87;72;31166;117;77;31393;59;38654;50;38643;33
5821765;5931307;412;28861;124;78;29789;108;88;32876;128;88;32876;59;37119;50;37108;33
5821766;5931307;409;28610;119;75;28477;109;88;32899;128;88;32899;60;36700;51;36689;33
5821767;5931307;410;28691;120;76;28915;114;89;32981;128;89;32981;60;37172;51;37161;33
5821768;5931307;414;29014;120;76;28915;115;94;33304;128;94;33304;60;36635;51;36624;33
5821769;5931307;394;27602;115;73;27588;121;97;35056;132;103;33914;58;35906;49;35895;32
5821770;5931307;388;27158;113;72;27007;120;96;34588;132;102;34183;57;35855;48;35843;31
5821771;5931307;383;26782;113;72;27007;116;91;34255;127;98;33902;57;36169;48;36157;31
5821772;5931307;387;27078;114;72;27103;124;94;34508;130;101;34156;57;36600;48;36589;31
5821773;5931307;416;29134;122;77;29314;146;126;35410;144;124;35410;57;34812;50;34801;32
5821788;5931307;399;27963;116;74;27621;128;118;28660;134;119;28660;56;32960;49;32960;31
5821789;5931307;-1;-1;117;74;27821;-1;-1;-1;-1;-1;-1;46;28779;41;28779;26
5821790;5931307;322;22542;95;60;22789;83;73;24786;93;76;24786;46;28765;41;28765;26
5821791;5931307;320;22377;95;60;22789;79;71;24621;90;74;24621;46;28801;41;28801;26
5821792;5931307;324;22710;95;60;22661;72;55;23509;73;58;23509;45;27459;40;27459;24
5821793;5931307;319;22306;93;59;22171;63;49;23105;63;52;23105;44;27006;38;27006;23
5821794;5931307;312;21856;93;59;22089;58;43;22655;61;46;22655;43;26728;38;26728;23
5821795;5931307;312;21816;94;60;22116;56;46;22857;62;49;22857;43;26616;38;26616;23
5821796;5931307;308;21570;92;58;21612;56;44;22267;62;47;22267;42;26203;37;26203;22
5821797;5931307;311;21791;-1;-1;-1;59;49;22574;63;52;22574;42;26324;37;26324;22
