from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5951227;5960105;218;15240;74;47;15484;49;45;17582;49;45;17582;41;22442;34;22480;21
5951228;5960105;222;15548;75;48;15735;49;46;17698;51;46;17698;41;22598;35;22636;21
5951229;5960105;226;15788;76;48;15990;53;50;17937;54;50;17937;43;22819;35;22865;21
5951230;5960105;229;16047;78;49;16439;58;54;18196;59;54;18196;44;23236;37;23394;22
5951231;5960105;233;16275;79;50;16575;60;57;18424;60;57;18424;44;23791;37;23873;22
5951232;5960105;236;16517;80;51;16829;65;60;19195;66;60;18666;45;24111;38;24193;23
5951233;5960105;240;16796;83;53;17306;68;64;18945;70;64;18945;44;23921;37;23958;22
5951234;5960105;244;17058;82;52;17521;73;68;19207;74;68;19207;45;24170;37;24207;23
5951235;5960105;249;17399;82;52;17604;77;71;21679;77;73;19540;45;24432;38;24470;23
5952885;5960105;354;24795;115;73;24624;106;83;27873;110;87;27658;45;25800;41;26200;25
5952886;5960105;353;24676;115;73;24624;104;82;27753;108;85;27538;45;25736;41;26136;25
5952887;5960105;350;24529;110;70;24265;102;80;27607;104;83;27392;44;25476;40;25875;24
5952888;5960105;354;24749;117;74;25038;104;83;27827;108;86;27612;46;25838;41;26238;26
5952889;5960105;357;24990;117;74;25038;111;86;28067;114;90;27852;46;26281;41;26681;26
5952890;5960105;361;25267;117;74;25038;113;90;28345;117;94;28130;46;24250;41;24650;26
5952891;5960105;323;22644;103;65;22690;84;62;25691;86;66;25476;43;23927;38;24326;23
5952892;5960105;316;22155;97;62;22318;80;62;25435;82;66;25220;41;23508;37;23908;22
5952893;5960105;314;21949;97;62;22318;78;59;25229;81;63;25014;41;23210;37;23610;22
5952894;5960105;312;21861;96;61;22059;76;64;23976;79;70;21888;41;23154;37;23554;22
5952895;5960105;309;21640;95;60;21855;76;60;25314;82;64;25099;42;23439;37;23839;22
5952896;5960105;305;21334;101;64;22802;76;61;21606;78;66;21606;38;22072;34;22472;20
5952897;5960105;296;20723;94;59;20918;68;59;22788;73;66;22346;41;22296;36;22696;22
5952898;5960105;292;20462;91;58;20659;68;57;22065;68;60;21962;40;21885;35;22285;21
5952899;5960105;286;20050;90;57;20178;62;53;21812;63;57;21708;39;21636;35;22035;21
5952900;5960105;282;19728;88;56;19919;62;53;21824;63;55;21567;40;21773;36;22173;22
5952901;5960105;278;19493;87;55;19683;61;52;21077;62;53;21466;41;22029;36;22428;22
5952902;5960105;274;19188;85;54;19309;61;52;20695;62;51;20695;41;22133;36;22532;22
5952903;5960105;270;18901;85;54;19084;59;48;20422;59;47;20422;40;22597;36;20165;22
5952904;5960105;270;18881;96;61;19917;81;68;24177;84;73;25903;48;20854;43;19682;26
5952905;5960105;267;18657;96;61;19917;78;65;23953;83;70;25680;48;23984;43;24384;26
5952906;5960105;262;18317;97;62;20095;78;67;24082;81;68;17980;48;24341;43;24741;26
5952907;5960105;258;18058;97;62;20095;72;64;17721;78;64;17721;48;24299;42;24699;26
5952908;5960105;257;18022;101;64;20855;69;61;17417;77;60;17417;48;24506;42;24906;26
5952909;5960105;256;17894;102;65;20981;74;63;17673;77;63;17673;39;17832;34;17665;20
5952910;5960105;255;17849;79;50;17306;74;64;17627;77;63;17627;39;17709;34;17542;20
5952911;5960105;244;17089;79;50;17290;58;51;16718;62;50;16718;40;17520;35;17353;21
5952912;5960105;241;16900;78;49;17108;55;48;16536;59;47;16536;39;17830;34;17564;20
5952913;5960105;233;16316;76;48;16661;55;48;17033;58;48;18708;39;17430;34;17600;20
5952914;5960105;229;16008;74;47;16410;54;46;16725;54;44;18401;38;16971;34;16803;20
5952915;5960105;226;15819;73;46;16143;55;42;15650;54;43;15650;37;16823;33;16656;20
5952916;5960105;226;15793;71;45;15892;57;43;15718;58;44;15718;36;17049;33;16882;20
5952917;5960105;219;15338;71;45;15677;58;43;15764;62;44;15764;35;16766;32;16598;19
5952918;5960105;216;15099;70;44;15423;59;44;15839;64;45;15839;35;16551;31;16384;19
5952919;5960105;216;15123;68;43;15262;60;47;16913;69;43;16913;34;16493;30;16325;18
5952920;5960105;208;14526;69;43;15197;61;50;15342;68;50;14977;35;16225;32;16057;19
5952921;5960105;208;14545;68;43;14860;61;51;15360;68;50;14996;33;16116;30;15949;18
5952922;5960105;197;13812;64;41;14073;61;49;14906;65;49;14906;35;16378;31;16211;19
5952923;5960105;197;13822;64;41;14115;61;49;14916;65;49;14916;36;16212;33;16045;20
5952924;5960105;199;13946;65;41;13931;62;53;18142;73;57;15430;36;16585;33;16418;20
5952925;5960105;195;13672;64;40;13824;61;48;17844;70;57;17004;35;16258;32;16091;19
5952926;5960105;196;13707;65;41;13930;61;48;17980;70;58;17326;36;16589;32;16422;19
5952927;5960105;200;13990;65;41;14381;61;48;17976;72;58;17323;37;17119;33;16952;20
5952928;5960105;179;12508;64;41;12502;71;61;12502;77;63;12502;37;15460;33;15262;20
5952929;5960105;172;12008;57;36;12135;61;53;11810;64;53;11810;30;12698;27;12531;17
5952930;5960105;168;11754;56;35;11821;55;49;11556;58;49;11556;30;12549;27;12382;16
5952931;5960105;170;11870;55;35;11996;60;51;11672;62;51;11672;30;12717;27;12550;17
5952932;5960105;157;10996;57;36;11860;48;39;10811;51;39;10811;29;12672;26;12505;16
5952933;5960105;154;10756;50;32;10855;46;37;10697;49;36;10697;28;11743;25;11575;16
5952934;5960105;150;10534;50;32;10587;42;35;10528;46;34;10528;29;11394;26;11226;16
5952935;5960105;150;10504;50;32;10475;42;34;10498;45;33;10498;29;11424;25;11257;16
5952936;5960105;144;10086;49;31;10396;43;36;10826;45;35;10826;29;11719;25;11552;15
5952937;5960105;140;9825;46;29;9735;42;34;10564;42;32;10564;27;11462;24;11294;15
5952938;5960105;140;9807;47;30;9894;42;34;10612;42;32;10612;28;11488;25;11321;15
5952939;5960105;133;9303;44;28;9376;49;39;9468;49;41;11006;29;12108;26;11949;16
5952940;5960105;125;8784;43;27;9040;49;38;8726;50;39;9409;29;12405;26;12237;16
5952941;5960105;122;8531;40;26;8390;42;34;8472;45;36;9156;24;9722;22;9555;13
5952942;5960105;119;8342;40;25;8355;40;31;8264;40;29;8264;25;9624;22;9456;13
5952943;5960105;116;8100;38;24;8108;43;35;8520;46;36;9392;26;9283;23;9116;14
5952944;5960105;110;7721;37;24;7839;42;37;9599;43;34;9283;25;8935;22;8768;13
5952945;5960105;107;7461;36;23;7541;41;35;9205;41;32;8889;24;8622;22;8455;13
5952946;5960105;103;7220;36;23;7344;39;31;8633;40;32;8055;26;8637;23;8470;14
5952947;5960105;104;7258;35;22;7234;39;35;8879;40;35;7893;22;8355;20;8188;12
5952948;5960105;105;7358;40;25;7766;41;36;8979;43;36;7993;22;8732;20;8565;12
5952949;5960105;97;6770;33;21;6522;44;38;7358;48;38;8008;22;8696;20;8529;12
5952958;5960105;48;3375;17;11;3372;29;26;3789;29;26;3789;16;4072;14;3937;10
5952959;5960105;45;3116;16;10;3055;25;22;3529;25;22;3529;15;3759;14;3623;10
5952960;5960105;39;2711;15;10;2620;20;17;3098;21;17;3098;16;3409;14;3274;10
5952961;5960105;34;2375;14;9;2379;15;13;2559;15;12;2429;14;3075;13;2939;8
5952962;5960105;30;2110;13;8;2148;14;11;2425;13;11;2339;13;2916;12;2591;8
5952963;5960105;28;1959;12;8;1887;14;12;2187;13;11;2187;12;2609;12;2474;7
5952964;5960105;26;1833;11;7;1828;14;13;1940;13;12;1940;14;3108;13;2972;8
5952965;5960105;24;1668;9;6;1659;16;15;1867;16;15;1899;11;2675;10;2675;7
5952966;5960105;21;1496;8;6;1484;14;11;1601;14;12;1601;11;2241;10;2241;7
5952967;5960105;18;1291;7;5;1273;9;6;1270;8;7;1270;10;1918;9;1918;6
5952968;5960105;19;1323;7;5;1221;13;10;1496;13;11;1496;11;2138;10;2138;6
5952969;5960105;17;1207;7;5;1159;17;15;1626;17;14;1626;11;2323;10;2323;7
5952970;5960105;19;1356;8;5;1382;19;19;1356;19;19;1356;11;2316;10;2015;7
5952971;5960105;21;1462;9;6;1450;21;21;1462;21;21;1462;13;3352;11;3352;8
5952972;5960105;22;1545;9;6;1513;19;17;2599;20;16;2599;13;3162;11;3162;8
5952973;5960105;25;1719;10;7;1699;16;13;2341;16;12;2341;11;2816;10;2816;7
5952974;5960105;33;2343;13;9;2020;24;19;3063;23;18;3063;12;2959;11;2959;7
5952975;5960105;31;2147;13;9;2208;16;14;2305;15;13;2305;13;3119;11;3356;7
5952976;5960105;34;2361;14;9;2488;18;16;2465;18;15;2465;14;3254;12;3254;8
5952977;5960105;37;2598;16;10;2796;21;19;2714;21;19;2712;16;3501;13;3501;8
5952978;5960105;42;2929;17;11;2959;26;24;3046;26;24;3046;17;4009;14;3964;8
5952979;5960105;45;3171;18;11;3220;30;28;3444;30;27;3444;22;5394;19;5394;11
5952980;5960105;50;3490;18;12;3437;33;31;5499;34;31;5499;22;5331;19;5331;11
5952981;5960105;53;3735;20;13;3770;32;28;5323;32;28;5323;20;5149;17;5149;10
5952982;5960105;58;4040;22;14;4047;37;33;5675;37;33;6661;22;5842;18;5842;11
5952983;5960105;62;4343;23;15;4308;42;37;5930;40;38;7004;23;6266;19;6237;11
5952984;5960105;65;4573;25;16;4859;44;41;7041;42;38;7041;23;6940;19;5913;11
5952985;5960105;71;4943;26;17;4943;49;42;7553;46;41;7553;22;7540;19;6513;11
5952991;5960105;117;8184;42;27;8094;53;47;8905;54;48;8905;25;9568;22;9419;13
5952992;5960105;115;8051;42;27;8094;49;46;8772;51;47;8772;31;9669;27;9519;16
5952994;5960105;117;8186;41;26;8265;44;42;10729;46;43;10729;27;9690;24;9541;14
5952995;5960105;117;8164;41;26;8336;42;40;10507;43;39;10507;27;9677;24;9527;14
5952996;5960105;120;8388;42;27;8480;40;39;10406;39;37;9064;27;9470;24;9320;14
5952997;5960105;122;8519;43;27;8660;41;38;8995;40;36;8995;28;9734;25;9584;15
5952998;5960105;125;8746;44;28;8848;41;37;8969;40;35;8969;29;9985;25;9732;15
5952999;5960105;128;8955;46;29;9267;44;39;9243;44;39;9243;29;10364;26;10110;15
5953000;5960105;133;9293;47;30;9436;46;40;10336;46;40;10336;29;10795;25;10548;15
5953001;5960105;137;9586;49;31;9778;47;42;10453;48;42;10453;33;11312;28;11162;17
5953002;5960105;139;9735;49;31;10003;47;42;12033;47;44;10589;32;11050;27;10900;16
5953003;5960105;143;10005;50;32;10189;49;43;12125;49;43;12125;32;11361;28;11211;17
5953004;5960105;147;10304;51;33;10420;51;47;14697;52;45;14697;33;11670;28;11520;17
5953005;5960105;154;10761;53;34;10910;50;46;14338;51;45;14338;33;13208;29;11820;17
5953006;5960105;157;10970;55;35;11161;52;49;14568;53;48;14568;35;13103;30;12965;17
5953007;5960105;157;11012;55;35;11278;51;45;14310;52;45;14310;34;13017;30;12878;17
5953008;5960105;161;11245;56;35;11479;52;47;14701;53;47;14701;35;13358;30;13219;18
5953009;5960105;165;11533;57;36;11761;54;52;14453;54;52;14453;36;13587;31;20491;18
5953010;5960105;168;11785;58;37;11958;57;53;14993;57;53;14993;36;20199;31;20237;18
5953011;5960105;173;12083;59;38;12191;60;55;15760;62;55;15760;37;20438;31;20476;19
5953012;5960105;204;14300;68;43;14268;59;54;17056;60;54;17056;37;22702;31;22740;19
5953013;5960105;201;14084;68;43;14268;54;51;16839;56;51;16839;41;21517;35;21555;21
5953014;5960105;199;13961;68;43;14037;53;48;16611;52;48;16611;41;21917;35;21954;21
5953015;5960105;199;13960;68;43;14176;49;44;16360;49;44;16360;38;20998;32;21035;19
5953016;5960105;202;14138;68;43;14329;49;46;16433;51;46;16433;39;21584;33;21621;20
5953017;5960105;207;14491;70;44;14572;54;51;18825;56;51;16772;39;21462;33;21500;20
5953018;5960105;207;14518;70;45;14663;54;51;16800;56;51;16800;39;21611;33;21650;20
5953019;5960105;212;14822;72;45;14996;56;51;18482;59;54;18201;40;22013;34;22051;20
5953020;5960105;215;15049;73;46;15294;53;49;18140;56;51;18005;40;22106;34;22144;20
5953021;5960105;219;15332;74;47;15515;53;49;17898;55;49;17898;41;22345;35;22382;21
5953022;5960105;223;15602;76;48;15856;53;49;17873;55;49;17873;42;22820;35;22857;21
5953023;5960105;227;15875;77;49;16122;56;52;18120;58;53;18120;43;23067;36;23104;22
5953024;5960105;231;16171;78;49;16368;59;54;18784;60;56;18784;44;23293;37;23330;22
5953025;5960105;235;16419;79;50;16689;61;56;18877;63;58;18877;45;23636;37;23718;22
5953026;5960105;238;16693;81;51;16942;66;60;19152;67;62;19152;46;23881;38;23964;23
5953027;5960105;242;16925;83;53;17306;68;63;20093;71;66;20093;46;24258;38;24340;23
5953028;5960105;247;17318;83;53;17306;74;64;20203;75;64;20203;45;24478;38;24560;23
5953029;5960105;249;17425;86;54;17908;76;61;19978;77;61;19978;48;24973;40;25055;25
5953030;5960105;257;17986;88;56;18149;84;66;20287;82;66;20287;48;25279;40;25362;25
5954676;5960105;351;24567;115;73;24617;102;80;27644;104;84;27430;45;25638;41;26037;25
5954677;5960105;346;24227;110;70;24265;101;75;27304;104;79;27090;44;25417;40;25817;24
5954678;5960105;355;24824;110;70;24265;106;84;27902;110;88;27687;44;25958;40;26358;24
5954679;5960105;360;25213;117;74;25038;112;89;28291;114;93;28076;46;26295;41;26695;26
5954680;5960105;326;22829;106;67;22934;85;65;25876;89;68;25661;43;24056;39;24456;23
5954681;5960105;322;22567;106;67;22934;84;61;25614;85;65;25399;43;23886;39;24286;23
5954682;5960105;319;22356;102;64;22586;82;58;25403;83;62;25188;42;23751;38;24151;23
5954683;5960105;312;21850;96;61;21965;75;54;24912;77;58;24698;41;23152;37;23552;22
5954684;5960105;308;21587;95;60;21725;73;54;24866;76;58;24651;40;22901;36;23301;22
5954685;5960105;306;21412;95;60;21586;67;52;24582;73;56;24368;40;22785;36;23185;21
5954686;5960105;304;21284;99;63;22397;70;57;21311;72;62;21311;39;22372;35;22772;21
5954687;5960105;296;20714;93;59;20808;68;60;22318;70;64;22214;41;22192;36;22591;22
5954688;5960105;291;20371;91;58;20527;67;54;21065;65;59;21859;40;22026;36;22425;21
5954689;5960105;288;20174;90;57;20392;62;52;21701;62;55;21609;43;21973;39;22373;23
5954690;5960105;282;19759;89;56;19984;62;54;21456;63;53;21456;41;21985;37;22385;22
5954691;5960105;279;19504;87;55;19696;57;50;21147;58;49;21147;41;22056;37;22456;22
5954692;5960105;281;19700;88;56;19974;62;54;21458;64;53;21458;42;22631;38;22931;22
5954693;5960105;276;19342;91;58;19677;68;60;21725;70;63;22123;44;22999;39;23398;24
5954694;5960105;274;19202;94;59;19608;78;63;23851;82;68;25578;46;23225;41;23624;25
5954695;5960105;271;18950;93;59;19349;71;60;23600;75;67;22160;46;23502;41;23902;25
5954696;5960105;261;18246;96;61;19776;75;64;23866;80;67;17909;47;23918;42;24318;25
5954697;5960105;259;18148;96;61;19776;74;66;17811;78;65;17811;48;24277;42;24677;26
5954698;5960105;256;17919;101;64;20855;73;64;17697;77;64;17697;48;24932;42;25332;26
5954699;5960105;253;17736;101;64;20855;74;62;17514;77;61;17514;39;25002;34;25401;20
5954700;5960105;249;17451;102;65;20981;64;54;17045;71;54;17045;40;17859;35;17692;21
5954701;5960105;242;16971;77;49;17110;66;54;19363;72;57;19363;40;17664;35;17496;21
5954702;5960105;239;16754;77;49;17110;62;51;19146;65;54;17045;40;18076;35;17909;21
5954703;5960105;235;16424;76;48;16808;57;50;17140;60;50;18816;39;17327;35;17160;21
5954704;5960105;232;16218;75;48;16548;55;48;17023;58;48;18698;39;17369;35;17202;21
5954705;5960105;229;16060;74;47;16521;55;48;17054;57;47;15947;37;17096;33;16929;20
5954706;5960105;226;15818;78;49;16885;58;46;15972;62;47;15972;38;17364;34;17196;21
5954707;5960105;221;15468;72;46;15863;60;48;16805;67;44;16805;36;17019;32;16852;20
5954708;5960105;217;15187;71;45;15488;61;50;17123;70;46;17123;35;17018;32;16851;19
5954709;5960105;213;14909;71;45;15670;64;53;17328;72;49;17328;35;16710;32;16542;19
5954710;5960105;210;14728;72;45;15391;61;50;15336;71;51;17804;35;16327;31;16160;19
5954711;5960105;209;14604;71;45;15121;63;52;15443;71;53;17911;35;16639;31;16472;19
5954712;5960105;200;14023;66;42;14405;64;55;15494;70;54;18024;36;16650;33;16483;20
5954713;5960105;197;13798;65;41;14136;64;56;15725;70;57;18255;36;16510;33;16343;20
5954714;5960105;195;13643;66;42;14271;64;55;15319;70;55;15319;37;16764;33;16597;20
5954715;5960105;193;13493;65;41;13489;64;54;18220;75;64;17566;37;17026;34;16859;21
5954716;5960105;192;13468;65;41;13603;62;53;18320;73;58;15504;36;16687;33;16520;20
5954717;5960105;198;13839;66;42;13984;64;51;18229;77;61;17575;37;16990;33;16823;20
5954718;5960105;176;12312;61;39;12799;71;58;12306;72;60;12306;37;15407;33;15209;20
5954719;5960105;171;11995;57;36;12346;64;53;11989;66;55;13514;37;15547;33;15349;20
5954720;5960105;168;11763;56;36;12183;61;50;11758;65;52;11758;31;12906;28;12739;17
5954721;5960105;164;11461;54;34;11705;54;47;12980;59;48;12980;31;13916;27;13749;17
5954722;5960105;160;11206;53;34;11542;52;44;11200;54;44;11200;29;12911;26;12744;15
5954723;5960105;156;10927;52;33;11157;50;40;10921;51;40;10921;29;11908;26;11741;16
5954724;5960105;157;10995;53;34;11257;50;41;10989;52;41;10989;30;12331;26;12164;16
5954725;5960105;151;10583;51;32;10559;50;40;10911;51;40;10911;29;11742;26;11713;16
5954726;5960105;145;10136;49;31;10180;47;35;11436;49;38;11298;30;12191;27;12023;16
5954727;5960105;144;10112;51;32;10227;47;35;11434;48;38;11274;30;12113;27;11946;16
5954728;5960105;137;9564;46;29;9610;41;32;10741;40;30;10741;29;11679;25;11511;15
5954729;5960105;135;9415;44;28;9258;43;36;11034;43;35;11034;29;11970;26;11803;15
5954730;5960105;128;8934;44;28;9279;48;40;8876;49;41;11863;29;12263;26;12096;15
5954731;5960105;128;8933;42;27;8839;48;40;8874;48;40;11852;29;12883;26;12716;15
5954732;5960105;119;8331;39;25;8252;44;36;8566;48;38;9286;27;9541;24;9374;15
5954733;5960105;117;8176;39;25;8157;46;39;9482;46;37;9468;27;9401;24;9596;15
5954734;5960105;112;7826;38;24;7806;41;38;8598;44;36;9410;26;9222;23;9054;14
5954735;5960105;110;7670;38;24;7759;40;33;8274;43;35;8274;25;9040;22;8873;14
5954736;5960105;107;7492;36;23;7546;39;29;8008;41;31;8008;28;8539;25;8372;16
5954737;5960105;107;7469;40;25;7766;42;34;7350;45;39;8086;23;8869;21;8702;13
5954738;5960105;109;7663;40;25;7766;45;37;7544;48;40;7838;23;8724;21;8557;13
5954750;5960105;39;2715;14;9;2718;18;15;3028;18;15;3028;14;3410;13;3275;9
5954751;5960105;35;2463;14;9;2386;15;11;2729;14;11;2729;14;3144;13;3009;8
5954752;5960105;31;2176;13;8;2146;16;14;2589;16;13;2526;13;2867;12;2731;8
5954753;5960105;26;1820;10;7;1748;11;10;2046;11;9;1868;12;2482;11;2346;7
5954754;5960105;22;1525;9;6;1524;13;11;1846;12;10;1846;12;2545;11;2410;7
5954755;5960105;20;1411;9;6;1501;12;9;1472;12;10;1472;11;2135;10;2000;7
5954756;5960105;19;1305;8;5;1329;12;10;1529;12;11;1529;12;2290;11;2154;7
5954757;5960105;15;1037;6;4;1047;9;7;1324;9;7;1071;9;1754;9;1754;7
5954758;5960105;14;1002;6;4;995;14;11;1392;14;12;1392;9;1561;8;1561;6
5954759;5960105;14;996;6;4;1035;14;14;996;14;14;996;11;1853;10;1853;7
5954760;5960105;16;1143;8;5;1037;16;16;1143;16;16;1143;12;2172;11;2172;8
5954761;5960105;16;1139;8;5;1133;16;16;1139;16;16;1139;14;2383;12;2082;9
5954762;5960105;18;1278;8;5;1271;16;14;2406;16;13;2406;13;2936;11;2936;8
5954763;5960105;21;1502;10;6;1580;13;10;2098;13;9;2098;12;2605;10;2605;8
5954764;5960105;30;2123;11;7;2020;22;19;2065;23;19;2485;14;2871;12;2871;8
5954765;5960105;30;2085;12;8;2089;17;16;2413;17;15;2413;14;3105;12;3105;8
5954766;5960105;33;2277;13;8;2326;19;16;2579;18;15;2579;16;3385;13;3411;9
5954767;5960105;36;2529;14;9;2561;21;19;2802;21;18;2802;16;3428;13;3428;9
5954768;5960105;41;2853;17;11;3010;26;24;3126;26;23;3126;17;3774;14;3731;9
5954769;5960105;46;3186;18;11;3227;30;26;3676;30;27;4799;18;4927;15;4934;10
5954770;5960105;49;3451;19;12;3485;31;27;5112;30;27;5112;19;4801;16;4800;10
5954771;5960105;52;3670;20;13;3812;32;27;5084;31;27;5084;21;5021;18;5021;11
5954772;5960105;55;3864;22;14;4004;34;30;5278;34;30;5278;21;6334;19;5732;12
5954773;5960105;61;4251;23;15;4391;40;36;5838;40;36;5838;23;6757;19;5730;12
5954774;5960105;67;4701;24;16;4731;46;42;6288;45;43;7272;22;7008;19;5981;11
5954775;5960105;70;4873;26;17;4845;47;46;7752;46;44;7752;22;7302;20;6275;12
5954776;5960105;74;5167;27;17;5138;49;46;8082;48;44;6495;22;7229;20;7347;12
5954779;5960105;119;8331;43;28;8351;55;50;9103;58;51;9103;23;9787;20;9637;12
5954780;5960105;116;8141;43;28;8351;53;48;8913;54;49;8913;25;9731;22;9581;13
5954781;5960105;114;7992;41;26;7909;49;45;8764;51;46;8764;25;9532;22;9382;13
5954782;5960105;112;7818;41;26;7966;46;42;8539;48;43;8539;25;9503;22;9354;13
5954783;5960105;112;7852;46;29;8176;43;38;8260;44;39;8260;25;9193;22;9043;13
5954784;5960105;114;7965;40;25;8060;43;39;8696;42;40;8696;27;9696;24;9546;14
5954785;5960105;116;8133;42;26;8266;39;38;10347;39;37;10347;27;9453;24;9303;14
5954786;5960105;116;8124;41;26;8294;37;35;10138;37;34;10138;27;9256;23;9106;14
5954787;5960105;118;8286;42;27;8418;38;34;8782;37;33;8782;25;9276;22;9138;13
5954788;5960105;123;8590;44;28;8777;39;36;8843;38;34;8843;28;9821;25;9568;14
5954789;5960105;127;8881;45;28;9064;44;38;9169;44;38;9169;29;10139;25;9892;15
5954790;5960105;133;9308;47;30;9408;49;44;10598;48;44;10598;30;11031;26;10783;16
5954791;5960105;133;9339;49;31;9721;49;43;11706;48;46;10708;31;10804;27;10654;16
5954792;5960105;137;9607;48;30;9778;49;44;12176;49;44;12176;31;10772;27;10625;16
5954793;5960105;141;9904;50;32;10145;49;45;12068;53;45;12068;32;11060;28;10913;16
5954794;5960105;144;10084;50;32;10275;53;48;12248;54;48;14958;33;11296;28;13756;16
5954795;5960105;148;10335;52;33;10573;55;52;15083;56;50;15083;36;13571;31;13432;18
5954796;5960105;152;10627;53;34;10860;56;51;14715;57;50;14715;36;13456;31;13318;18
5954797;5960105;156;10893;54;34;11049;56;52;14655;57;52;14655;35;13360;30;13222;18
5954801;5960105;211;14772;59;38;12191;65;62;17528;66;61;17528;37;20318;31;20355;19
5954802;5960105;207;14479;70;44;14647;61;57;17234;62;57;17234;37;22737;31;22775;19
5954803;5960105;207;14505;71;45;14913;60;56;17155;60;56;17155;41;22164;35;22202;21
5954804;5960105;203;14221;70;44;14725;54;52;16871;56;52;16871;41;21849;35;21886;21
5954805;5960105;205;14355;69;44;14483;53;50;16724;54;50;16724;40;21567;34;21604;20
5954806;5960105;205;14366;69;44;14513;53;49;16694;54;49;16694;39;21391;33;21428;20
5954807;5960105;208;14591;71;45;14760;54;52;16876;56;52;16876;40;21740;34;21777;20
5954808;5960105;211;14758;73;46;15155;59;54;17040;60;54;17040;42;22106;35;22145;21
5954809;5960105;213;14938;72;46;15064;60;55;18712;60;56;18363;43;22123;36;22161;22
5954810;5960105;218;15293;74;47;15339;60;55;18320;60;55;18320;42;22707;36;22745;21
5954811;5960105;220;15367;75;47;15573;58;54;18208;60;54;18304;42;22724;36;22761;21
5954812;5960105;223;15612;76;48;15812;57;52;18114;58;52;18114;43;23119;36;23157;21
5954813;5960105;228;15955;77;49;16133;60;56;18369;60;56;18369;43;23385;36;23422;21
5954814;5960105;239;16711;81;51;17019;66;60;19169;67;62;19169;46;23330;38;23367;23
5954815;5960105;239;16725;81;51;17019;66;60;19184;67;62;19184;46;24091;38;24173;23
5954816;5960105;244;17078;81;51;16969;71;65;19537;74;68;20246;46;23989;38;24071;23
5954817;5960105;243;17035;83;53;17401;69;61;19968;72;64;19968;46;24209;38;24291;23
5954818;5960105;247;17270;84;53;17558;71;57;19687;74;57;19687;47;24457;39;24539;24
5954819;5960105;251;17537;85;54;17762;74;58;19779;77;58;19779;47;24801;40;24884;24
5954820;5960105;256;17904;88;56;18228;81;64;20204;80;64;20204;49;25142;41;25224;26
5954821;5960105;259;18104;89;56;18331;85;67;20404;83;67;20404;49;25524;41;25607;26
5956463;5960105;346;24216;110;70;24265;101;75;27294;104;79;27079;44;25310;40;25710;24
5956464;5960105;341;23864;107;68;23709;94;70;26942;99;74;26727;43;25017;39;25417;24
5956465;5960105;341;23899;107;68;23709;94;71;26977;99;74;26762;44;-1;39;-1;24
5956466;5960105;328;22962;106;67;22934;88;67;26009;93;70;25794;43;24283;39;24683;23
5956467;5960105;326;22809;106;67;22934;85;64;25855;89;68;25641;43;24026;39;24425;23
5956468;5960105;317;22175;97;62;22213;82;55;25222;82;59;25007;42;23489;37;23888;22
5956469;5960105;313;21935;99;63;22136;78;56;25298;82;60;25084;42;23583;38;23983;22
5956470;5960105;313;21897;96;61;21994;78;55;24946;81;59;24731;41;23107;37;23506;22
5956471;5960105;307;21467;98;62;22094;76;61;21586;78;66;21586;39;22548;35;22948;21
5956472;5960105;300;21015;93;59;21233;67;53;21042;68;58;21042;40;22483;35;22883;21
5956473;5960105;299;20902;93;59;21018;71;63;22505;73;67;22402;40;22830;36;23229;21
5956474;5960105;292;20464;92;59;20845;62;53;21815;63;53;19557;41;23114;37;23513;22
5956475;5960105;288;20134;90;57;20326;59;48;21485;57;49;19227;42;23616;38;24016;23
5956476;5960105;283;19825;89;56;20034;53;43;21122;54;45;22849;42;22459;37;22859;22
5956477;5960105;284;19877;90;57;20315;64;51;21697;60;52;19439;43;22760;38;23160;23
5956478;5960105;279;19510;89;57;20001;62;53;21804;63;54;21264;43;22614;39;23014;23
5956479;5960105;276;19288;91;58;19752;67;58;21550;68;60;21948;44;22868;39;23268;23
5956480;5960105;271;18986;93;59;19528;68;61;21779;70;63;22177;45;23102;40;23501;24
5956481;5960105;269;18848;92;58;19242;71;56;23300;77;60;25027;46;23477;41;23877;25
5956482;5960105;273;19082;92;58;19055;76;59;23562;82;64;25288;47;23949;42;24348;25
5956483;5960105;263;18399;91;58;18997;82;72;18178;85;71;18178;47;24374;42;24773;25
5956484;5960105;263;18436;101;64;20855;82;72;18215;85;71;18215;48;24831;42;25231;26
5956485;5960105;253;17693;101;64;20855;72;61;17471;77;61;17471;48;25155;42;25555;26
5956486;5960105;250;17485;105;67;21388;69;59;17264;77;58;17264;40;25138;35;24971;21
5956487;5960105;243;17034;105;67;21388;69;60;17751;72;58;19427;40;18201;35;18033;21
5956488;5960105;242;16928;78;49;17106;66;54;19320;69;57;19320;39;18206;35;18039;21
5956489;5960105;238;16676;78;49;17004;62;51;19157;65;55;16488;40;17881;36;17714;22
5956490;5960105;235;16475;78;50;17033;55;45;19379;57;47;19379;40;17884;36;17717;22
5956491;5960105;239;16730;81;52;17332;55;44;19313;56;46;19313;38;17796;34;17629;21
5956492;5960105;226;15786;78;49;16885;61;52;19199;63;50;17222;38;17541;34;17374;21
5956493;5960105;224;15671;73;46;16072;63;53;16317;67;49;17107;36;17164;33;16996;20
